Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Sex_female,Sex_male,Airfryer,Grill,Microwave,Oven,Stove,Glass,Metal,Paper,Plastic
1.0,3.0,0.0,3.0,1.0,0.0,2.0,125,2.0,590,0.0,3,1,3,1,2.0,1474,1,1,1,1,0,0,1,0,1,0,1
2.0,1.0,2.0,2.0,2.0,5.0,2.0,145,2.0,84,0.0,1,1,5,22,0.0,1880,0,1,0,0,1,1,0,0,0,0,0
1.0,2.0,0.0,3.0,2.0,5.0,2.0,236,2.0,6908,2.0,3,15,8,17,0.0,3535,1,1,1,1,0,0,0,0,0,0,0
0.0,3.0,1.0,1.0,0.0,0.0,2.0,101,1.0,52,1.0,7,17,45,17,1.0,1644,1,1,0,0,1,1,1,1,0,1,1
3.0,1.0,3.0,2.0,2.0,3.0,0.0,77,2.0,121,3.0,2,2,0,3,1.0,1268,1,1,1,1,1,1,0,1,1,1,0
3.0,3.0,0.0,2.0,0.0,0.0,0.0,241,1.0,30,0.0,7,19,14,19,1.0,1529,0,1,0,0,0,0,0,0,1,1,0
3.0,0.0,2.0,0.0,1.0,0.0,0.0,124,1.0,1336,3.0,4,10,34,20,0.0,2076,0,1,0,0,0,0,1,1,0,0,0
3.0,3.0,0.0,0.0,0.0,0.0,2.0,82,0.0,89,2.0,4,5,49,10,1.0,1850,0,1,0,0,0,0,0,1,0,0,0
1.0,2.0,0.0,2.0,1.0,0.0,0.0,262,0.0,1412,0.0,6,10,7,19,1.0,1000,0,1,0,0,0,0,0,0,1,1,1
3.0,1.0,2.0,0.0,0.0,0.0,0.0,254,0.0,4,0.0,3,6,34,13,1.0,1485,0,1,1,1,1,0,0,0,0,0,0
2.0,2.0,3.0,3.0,1.0,0.0,1.0,76,1.0,1924,1.0,1,14,19,2,2.0,1139,1,1,0,0,1,1,1,1,1,1,1
0.0,2.0,1.0,2.0,0.0,0.0,0.0,207,0.0,64,2.0,2,8,13,14,2.0,682,1,1,1,1,0,1,1,1,1,1,1
2.0,0.0,1.0,2.0,2.0,1.0,2.0,234,0.0,8659,2.0,1,8,10,11,0.0,926,0,1,1,1,1,0,1,0,1,1,0
1.0,2.0,1.0,3.0,0.0,0.0,1.0,93,1.0,82,0.0,1,17,8,23,0.0,1037,1,1,1,1,0,1,1,1,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,2.0,76,3.0,31,0.0,4,1,0,0,2.0,1467,1,1,0,0,0,0,1,1,0,1,0
1.0,3.0,3.0,2.0,2.0,1.0,0.0,67,1.0,5230,1.0,3,5,6,0,1.0,914,0,1,0,0,1,1,1,1,1,0,1
0.0,3.0,2.0,0.0,1.0,0.0,0.0,101,2.0,450,3.0,4,22,35,20,2.0,1741,1,1,1,1,1,0,0,0,0,1,1
0.0,1.0,3.0,3.0,1.0,0.0,1.0,73,3.0,441,0.0,2,19,46,13,0.0,2742,0,1,1,1,1,0,1,0,1,0,1
3.0,1.0,2.0,1.0,2.0,3.0,0.0,280,1.0,6160,2.0,2,1,8,19,2.0,2988,1,1,1,1,1,1,1,0,1,1,1
2.0,0.0,2.0,3.0,0.0,0.0,2.0,85,2.0,35,1.0,4,20,34,4,1.0,2160,1,1,1,1,0,0,1,1,0,0,1
2.0,2.0,0.0,2.0,0.0,0.0,1.0,256,2.0,57,2.0,6,5,44,24,0.0,3098,0,1,1,1,0,1,0,1,0,0,0
1.0,1.0,1.0,1.0,0.0,0.0,1.0,193,3.0,7,3.0,3,10,43,7,1.0,2764,0,1,1,1,0,1,0,1,0,1,1
0.0,2.0,0.0,1.0,2.0,2.0,0.0,145,2.0,5469,1.0,4,16,5,5,2.0,2335,0,1,0,0,1,0,1,0,0,1,1
0.0,2.0,2.0,1.0,0.0,0.0,1.0,282,2.0,6,1.0,3,12,23,7,1.0,1462,1,1,1,1,1,0,1,1,1,1,1
3.0,3.0,1.0,3.0,1.0,0.0,1.0,133,2.0,21,0.0,3,5,31,11,1.0,2356,0,1,0,0,0,1,0,1,1,1,0
0.0,1.0,1.0,3.0,1.0,0.0,1.0,232,1.0,1127,1.0,1,19,45,16,2.0,1731,0,1,0,0,1,1,0,1,0,1,1
1.0,3.0,1.0,3.0,0.0,0.0,0.0,129,0.0,7,1.0,2,22,25,18,2.0,1162,1,1,0,0,0,0,0,1,0,1,0
1.0,1.0,3.0,3.0,2.0,1.0,2.0,140,2.0,6028,3.0,3,11,12,19,2.0,1884,1,1,0,0,0,0,0,0,1,0,0
0.0,0.0,1.0,1.0,2.0,3.0,1.0,155,1.0,1669,0.0,3,1,18,15,1.0,1505,0,1,1,1,0,1,0,1,0,1,0
3.0,2.0,0.0,1.0,1.0,0.0,2.0,171,0.0,1972,0.0,6,11,0,4,0.0,1252,0,1,1,1,0,1,1,0,1,0,1
1.0,3.0,0.0,0.0,1.0,0.0,1.0,274,0.0,684,1.0,6,9,22,10,2.0,1360,1,1,1,1,1,0,0,1,0,0,1
2.0,3.0,2.0,3.0,0.0,0.0,1.0,264,3.0,13,2.0,4,15,42,20,1.0,3824,0,1,0,0,0,1,1,1,0,0,1
1.0,0.0,1.0,3.0,2.0,3.0,2.0,98,3.0,8061,0.0,7,14,18,4,1.0,4580,0,1,0,0,0,1,1,1,1,1,1
1.0,0.0,2.0,3.0,2.0,3.0,2.0,252,0.0,2544,3.0,7,24,50,24,1.0,2833,1,1,0,0,1,1,1,1,1,1,1
0.0,1.0,2.0,0.0,0.0,0.0,1.0,256,1.0,46,3.0,1,17,35,14,0.0,1131,0,1,1,1,1,1,1,1,1,1,0
1.0,2.0,2.0,0.0,1.0,0.0,2.0,209,3.0,62,0.0,1,24,18,9,2.0,2382,0,1,0,0,0,1,0,0,0,0,0
1.0,0.0,0.0,1.0,2.0,1.0,2.0,269,2.0,4447,3.0,4,12,43,7,1.0,2649,0,1,0,0,1,0,0,0,0,0,1
1.0,2.0,3.0,1.0,2.0,5.0,2.0,113,1.0,4303,0.0,7,17,23,17,0.0,2706,0,1,0,0,1,1,1,0,0,1,1
2.0,0.0,1.0,0.0,2.0,3.0,1.0,270,3.0,3176,1.0,5,24,16,0,1.0,3045,0,1,0,0,0,1,1,1,1,1,1
0.0,2.0,3.0,1.0,2.0,5.0,0.0,72,1.0,7255,0.0,2,0,50,1,1.0,3134,0,1,1,1,0,1,0,0,0,1,0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,101,3.0,62,3.0,7,2,19,11,2.0,3619,0,1,1,1,0,1,1,0,0,1,0
0.0,3.0,0.0,1.0,2.0,4.0,1.0,196,3.0,6254,0.0,6,21,45,20,0.0,5013,0,1,0,0,1,0,0,1,1,0,1
2.0,0.0,2.0,3.0,0.0,0.0,0.0,277,3.0,93,1.0,3,17,17,24,0.0,2443,1,1,0,0,0,0,0,1,0,1,0
1.0,3.0,2.0,1.0,0.0,0.0,0.0,91,0.0,86,0.0,3,2,8,7,1.0,488,1,1,1,1,1,0,1,1,1,1,1
2.0,2.0,2.0,1.0,1.0,0.0,0.0,97,1.0,357,3.0,7,4,39,23,1.0,2409,0,1,0,0,1,1,0,1,0,1,0
2.0,0.0,0.0,1.0,2.0,4.0,2.0,244,3.0,8725,2.0,7,10,46,1,1.0,7159,0,1,0,0,0,0,1,0,1,0,1
2.0,1.0,1.0,2.0,1.0,0.0,0.0,108,3.0,1753,1.0,5,13,16,2,0.0,2670,0,1,0,0,0,1,1,0,0,1,0
2.0,3.0,1.0,1.0,0.0,0.0,0.0,106,3.0,45,2.0,1,19,44,16,2.0,2321,1,1,1,1,1,0,1,1,1,1,1
0.0,0.0,2.0,3.0,1.0,0.0,0.0,103,1.0,292,0.0,5,14,25,11,1.0,1574,0,1,1,1,1,1,1,0,0,1,0
2.0,1.0,0.0,3.0,1.0,0.0,1.0,220,3.0,1739,1.0,6,20,0,20,0.0,2471,1,1,1,1,1,0,1,0,1,1,1
3.0,3.0,0.0,0.0,0.0,0.0,0.0,287,2.0,2,0.0,6,14,27,23,2.0,2541,0,1,0,0,1,0,1,0,0,1,0
2.0,3.0,1.0,1.0,0.0,0.0,1.0,123,3.0,38,1.0,3,0,21,19,0.0,2298,1,1,1,1,0,0,0,1,0,1,1
2.0,2.0,0.0,0.0,1.0,0.0,0.0,259,1.0,970,2.0,1,18,31,15,2.0,1445,0,1,1,1,0,0,0,0,1,0,1
2.0,0.0,2.0,2.0,2.0,3.0,1.0,172,0.0,8616,3.0,7,12,2,16,1.0,4240,0,1,0,0,0,0,0,1,1,1,1
0.0,2.0,2.0,3.0,1.0,0.0,0.0,227,3.0,635,0.0,3,4,42,11,0.0,2650,0,1,0,0,0,0,1,0,1,1,0
1.0,3.0,2.0,3.0,2.0,1.0,1.0,161,0.0,2914,1.0,1,3,13,23,2.0,1033,1,1,1,1,1,1,1,1,1,1,0
0.0,2.0,3.0,0.0,0.0,0.0,0.0,146,1.0,92,0.0,3,21,26,15,2.0,990,0,1,0,0,0,1,1,1,1,0,1
1.0,0.0,2.0,0.0,0.0,0.0,2.0,151,0.0,67,2.0,6,13,6,7,0.0,937,1,1,1,1,1,1,0,0,1,1,0
2.0,2.0,1.0,0.0,2.0,5.0,1.0,244,2.0,6972,1.0,5,3,23,23,2.0,3483,1,1,0,0,1,1,1,0,1,0,1
3.0,2.0,2.0,2.0,2.0,4.0,0.0,193,3.0,9812,2.0,3,5,31,17,2.0,6515,1,1,1,1,1,0,1,0,1,1,1
1.0,3.0,0.0,1.0,1.0,0.0,1.0,255,3.0,1057,0.0,7,8,27,18,2.0,2929,0,1,1,1,0,1,1,0,1,1,1
1.0,2.0,1.0,1.0,2.0,3.0,2.0,125,1.0,3295,2.0,1,11,34,11,2.0,2377,0,1,0,0,1,1,1,1,0,0,1
0.0,3.0,3.0,3.0,0.0,0.0,1.0,52,2.0,97,0.0,1,7,9,10,2.0,1252,1,1,1,1,1,0,1,0,1,1,1
1.0,3.0,2.0,1.0,2.0,1.0,0.0,252,1.0,9705,3.0,6,9,8,23,2.0,1874,1,1,1,1,0,0,0,0,0,0,0
0.0,0.0,0.0,2.0,2.0,5.0,1.0,69,1.0,3105,0.0,6,8,38,2,1.0,1579,1,1,0,0,0,1,1,1,1,1,0
2.0,3.0,3.0,2.0,0.0,0.0,1.0,139,0.0,6,3.0,1,23,2,11,1.0,974,0,1,1,1,0,1,0,1,0,1,0
2.0,1.0,3.0,0.0,0.0,0.0,2.0,242,3.0,34,0.0,2,15,42,8,0.0,2607,0,1,0,0,1,1,0,0,1,1,0
0.0,2.0,2.0,2.0,1.0,0.0,2.0,224,2.0,1328,2.0,2,24,28,22,2.0,2054,0,1,0,0,1,1,1,0,1,1,0
1.0,3.0,0.0,3.0,1.0,0.0,2.0,242,0.0,779,0.0,7,7,16,12,1.0,1662,0,1,1,1,1,1,0,0,1,0,0
2.0,0.0,1.0,2.0,1.0,0.0,0.0,193,1.0,913,3.0,4,5,29,1,0.0,1463,1,1,0,0,1,0,0,0,0,1,0
2.0,2.0,3.0,1.0,2.0,1.0,0.0,79,1.0,5464,0.0,1,19,45,14,2.0,1143,1,1,1,1,0,0,0,1,1,1,1
0.0,2.0,1.0,1.0,2.0,5.0,0.0,222,0.0,3912,1.0,6,7,41,20,1.0,2790,0,1,1,1,0,0,0,0,0,0,0
2.0,3.0,3.0,2.0,0.0,0.0,1.0,271,1.0,89,3.0,7,5,46,20,1.0,2629,1,1,1,1,1,1,0,0,1,1,0
2.0,3.0,1.0,1.0,2.0,2.0,0.0,193,2.0,4359,1.0,5,15,9,5,2.0,2338,1,1,1,1,1,1,0,1,0,1,0
2.0,2.0,1.0,3.0,2.0,5.0,0.0,156,1.0,7873,2.0,7,21,44,6,2.0,3984,1,1,1,1,1,0,1,0,0,1,1
1.0,2.0,3.0,2.0,1.0,0.0,0.0,168,1.0,374,0.0,2,20,34,3,1.0,1253,0,1,0,0,1,1,1,1,1,1,0
3.0,1.0,0.0,2.0,1.0,0.0,1.0,175,1.0,1218,1.0,1,10,17,19,2.0,1480,1,1,0,0,1,0,1,1,0,0,0
2.0,3.0,0.0,2.0,0.0,0.0,2.0,212,1.0,1,1.0,1,4,38,9,2.0,1556,1,1,0,0,0,1,0,0,0,1,1
2.0,3.0,1.0,2.0,1.0,0.0,0.0,101,0.0,638,1.0,7,8,36,1,0.0,1847,0,1,0,0,1,0,0,0,0,0,0
1.0,3.0,2.0,2.0,2.0,2.0,1.0,296,1.0,8641,1.0,4,19,3,20,1.0,2778,1,1,1,1,0,1,1,1,0,0,1
1.0,3.0,3.0,3.0,0.0,0.0,0.0,66,0.0,46,0.0,5,14,50,14,2.0,1828,0,1,1,1,0,0,0,0,0,0,1
2.0,1.0,0.0,1.0,2.0,2.0,0.0,210,1.0,2871,2.0,1,15,35,0,0.0,1684,1,1,0,0,0,0,0,0,0,1,0
3.0,3.0,1.0,3.0,1.0,0.0,1.0,189,3.0,978,3.0,1,15,46,24,0.0,3503,1,1,1,1,1,0,1,1,0,1,1
1.0,3.0,2.0,2.0,1.0,0.0,2.0,225,3.0,1585,1.0,1,12,36,1,2.0,2540,1,1,1,1,1,1,0,1,1,0,0
0.0,0.0,3.0,1.0,0.0,0.0,1.0,139,0.0,92,3.0,2,11,21,1,1.0,838,1,1,0,0,1,1,1,1,1,0,1
1.0,1.0,0.0,3.0,2.0,3.0,2.0,217,3.0,4197,1.0,4,17,28,8,2.0,3559,1,1,0,0,0,0,1,1,1,0,1
1.0,0.0,3.0,0.0,1.0,0.0,2.0,275,2.0,199,1.0,4,15,2,16,2.0,1237,1,1,1,1,0,0,0,1,1,0,1
1.0,3.0,3.0,3.0,1.0,0.0,0.0,81,2.0,732,1.0,4,1,6,1,1.0,1406,1,1,1,1,1,1,0,0,1,1,0
0.0,0.0,1.0,2.0,1.0,0.0,0.0,270,2.0,584,1.0,6,5,4,15,1.0,1812,0,1,0,0,0,1,0,0,0,0,1
0.0,2.0,1.0,2.0,1.0,0.0,1.0,219,3.0,476,2.0,4,17,26,10,1.0,2784,0,1,0,0,0,0,0,1,0,1,1
3.0,3.0,2.0,0.0,1.0,0.0,0.0,207,3.0,1507,3.0,4,24,2,15,1.0,2554,1,1,0,0,0,0,0,1,1,0,0
0.0,1.0,2.0,1.0,2.0,1.0,0.0,131,1.0,6915,0.0,5,0,28,5,1.0,1203,0,1,1,1,1,1,0,1,0,1,0
0.0,0.0,0.0,3.0,1.0,0.0,1.0,56,1.0,133,2.0,4,11,8,5,2.0,1167,1,1,1,1,1,0,0,1,0,1,1
1.0,1.0,3.0,3.0,0.0,0.0,0.0,184,1.0,9,1.0,1,13,30,3,0.0,1279,0,1,0,0,1,0,1,0,1,1,0
2.0,0.0,1.0,0.0,0.0,0.0,2.0,250,0.0,34,0.0,6,5,6,22,2.0,842,1,1,1,1,1,0,1,1,1,0,1
1.0,1.0,3.0,3.0,2.0,1.0,2.0,85,3.0,9359,2.0,2,19,32,10,0.0,2654,0,1,1,1,0,0,0,0,1,1,1
0.0,2.0,3.0,2.0,0.0,0.0,0.0,126,0.0,62,3.0,1,13,27,4,1.0,830,1,1,0,0,1,1,0,1,0,1,1
0.0,0.0,3.0,2.0,1.0,0.0,1.0,297,1.0,1681,2.0,3,2,24,19,2.0,1624,0,1,0,0,0,1,0,1,1,0,0
0.0,1.0,2.0,3.0,0.0,0.0,0.0,210,0.0,93,1.0,3,16,50,7,0.0,1439,0,1,0,0,0,0,0,0,1,1,1
0.0,3.0,0.0,3.0,0.0,0.0,2.0,245,3.0,56,0.0,1,11,43,13,2.0,2904,0,1,0,0,1,0,0,1,1,0,0
2.0,2.0,0.0,3.0,2.0,3.0,2.0,293,3.0,3509,1.0,7,9,33,14,1.0,4103,1,1,0,0,1,0,1,0,1,0,0
2.0,1.0,3.0,1.0,0.0,0.0,0.0,173,1.0,37,0.0,2,15,34,10,2.0,1060,1,1,1,1,1,0,1,1,1,1,1
0.0,3.0,3.0,3.0,2.0,3.0,2.0,123,3.0,6731,0.0,2,7,19,12,0.0,4203,0,1,1,1,1,1,0,0,0,1,0
0.0,1.0,1.0,3.0,1.0,0.0,0.0,75,1.0,1388,0.0,1,19,5,6,1.0,856,1,1,0,0,1,1,1,1,0,1,1
1.0,1.0,0.0,0.0,2.0,1.0,1.0,256,2.0,159,3.0,7,4,33,16,2.0,2433,0,1,1,1,1,1,0,0,1,0,1
1.0,1.0,1.0,3.0,2.0,4.0,1.0,73,0.0,7976,3.0,5,5,15,0,2.0,4483,0,1,0,0,1,0,1,0,1,1,1
3.0,3.0,3.0,0.0,1.0,0.0,2.0,273,0.0,1032,0.0,7,7,13,18,0.0,1661,0,1,1,1,1,1,0,0,0,1,1
0.0,0.0,1.0,3.0,1.0,0.0,2.0,129,1.0,1351,1.0,6,5,13,7,2.0,1484,0,1,0,0,0,0,0,0,1,1,1
2.0,1.0,0.0,2.0,1.0,0.0,2.0,65,3.0,436,0.0,2,9,46,23,0.0,2955,1,1,1,1,0,0,1,0,0,0,0
1.0,0.0,0.0,1.0,2.0,3.0,1.0,231,1.0,4595,1.0,4,16,41,10,0.0,2590,1,1,0,0,1,1,1,0,1,0,0
0.0,1.0,0.0,1.0,1.0,0.0,2.0,271,0.0,770,0.0,4,0,37,1,1.0,1166,0,1,0,0,0,0,1,0,1,1,1
3.0,3.0,0.0,2.0,1.0,0.0,1.0,137,1.0,1632,2.0,2,13,23,20,2.0,1742,1,1,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,2.0,1.0,0.0,0.0,54,1.0,69,3.0,5,0,15,17,1.0,1628,1,1,0,0,1,0,1,1,1,0,0
3.0,2.0,3.0,0.0,1.0,0.0,2.0,219,0.0,1876,2.0,4,14,37,14,2.0,2090,0,1,1,1,0,1,1,1,1,0,0
1.0,0.0,1.0,3.0,1.0,0.0,1.0,68,0.0,158,1.0,3,5,38,7,1.0,1327,0,1,1,1,0,0,1,0,1,1,1
3.0,3.0,1.0,3.0,1.0,0.0,0.0,289,2.0,838,3.0,6,18,5,6,0.0,2673,1,1,0,0,0,1,0,1,1,0,0
2.0,1.0,3.0,0.0,2.0,5.0,1.0,76,1.0,2723,2.0,7,6,28,17,2.0,2664,0,1,0,0,1,0,1,1,0,0,1
0.0,0.0,2.0,0.0,1.0,0.0,0.0,67,2.0,593,1.0,2,11,26,17,1.0,1239,1,1,0,0,1,0,0,0,0,1,0
1.0,0.0,1.0,1.0,2.0,4.0,1.0,296,0.0,4910,3.0,5,5,40,22,1.0,2991,1,1,0,0,0,1,0,1,1,0,1
2.0,3.0,2.0,2.0,0.0,0.0,0.0,244,1.0,61,1.0,7,0,19,9,1.0,1688,1,1,0,0,1,0,1,1,0,0,1
1.0,3.0,1.0,3.0,0.0,0.0,2.0,105,1.0,54,0.0,2,7,49,6,0.0,1563,1,1,1,1,1,0,0,0,1,1,0
2.0,2.0,1.0,2.0,2.0,5.0,2.0,275,1.0,4425,1.0,2,11,13,23,1.0,3127,0,1,1,1,0,1,0,0,0,0,1
3.0,3.0,3.0,3.0,0.0,0.0,0.0,83,3.0,85,2.0,6,0,41,22,0.0,4095,0,1,1,1,1,1,0,0,0,0,1
2.0,1.0,3.0,3.0,2.0,2.0,1.0,162,1.0,7434,1.0,6,14,14,5,0.0,2486,1,1,1,1,0,0,1,1,1,1,1
3.0,3.0,0.0,0.0,2.0,4.0,0.0,209,2.0,7258,2.0,1,9,27,18,2.0,5082,0,1,0,0,1,1,0,0,1,1,0
3.0,0.0,2.0,1.0,0.0,0.0,0.0,76,0.0,7,3.0,5,2,39,22,0.0,2160,0,1,1,1,1,0,1,0,0,1,0
3.0,1.0,1.0,3.0,0.0,0.0,1.0,72,2.0,74,0.0,3,2,19,5,2.0,2091,0,1,0,0,1,1,1,0,0,1,1
1.0,0.0,2.0,0.0,0.0,0.0,1.0,282,0.0,37,3.0,5,14,30,22,2.0,1696,0,1,1,1,1,0,1,1,0,1,0
2.0,0.0,3.0,3.0,2.0,1.0,1.0,298,0.0,1170,0.0,1,15,1,22,0.0,1009,0,1,0,0,1,0,0,1,1,0,0
0.0,3.0,2.0,1.0,2.0,2.0,0.0,170,0.0,6890,0.0,2,15,39,11,0.0,2134,0,1,0,0,1,0,0,1,1,1,0
3.0,0.0,0.0,3.0,1.0,0.0,1.0,234,1.0,506,0.0,4,12,43,0,0.0,2047,0,1,0,0,0,1,1,0,1,0,0
1.0,3.0,3.0,2.0,0.0,0.0,2.0,282,0.0,99,2.0,6,10,28,14,1.0,2190,0,1,1,1,1,0,1,0,0,0,1
2.0,1.0,1.0,2.0,2.0,1.0,0.0,215,0.0,1695,0.0,6,22,31,24,0.0,1177,1,1,0,0,1,0,1,0,1,1,0
2.0,2.0,2.0,0.0,2.0,1.0,0.0,175,2.0,5671,0.0,4,16,45,14,0.0,1814,1,1,0,0,0,1,1,1,0,0,1
0.0,3.0,1.0,0.0,2.0,1.0,2.0,190,0.0,8553,1.0,6,6,44,19,0.0,1284,1,1,1,1,1,1,1,1,1,0,1
0.0,2.0,3.0,3.0,1.0,0.0,2.0,73,1.0,1418,2.0,7,15,6,12,0.0,1839,0,1,1,1,0,1,1,0,1,1,0
0.0,2.0,2.0,0.0,1.0,0.0,0.0,214,1.0,382,2.0,3,10,24,18,1.0,1026,1,1,1,1,0,0,1,1,0,1,1
0.0,3.0,2.0,2.0,2.0,3.0,2.0,127,0.0,5005,2.0,6,20,37,6,0.0,2600,1,1,1,1,0,0,0,1,0,1,1
1.0,1.0,2.0,0.0,0.0,0.0,2.0,62,3.0,77,3.0,4,3,33,10,2.0,2189,1,1,0,0,1,0,1,1,1,1,0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,199,1.0,194,2.0,2,17,45,5,1.0,1500,0,1,0,0,0,0,1,0,0,0,0
0.0,1.0,3.0,1.0,1.0,0.0,0.0,256,2.0,1446,0.0,6,16,25,5,1.0,1685,0,1,0,0,1,1,0,0,1,1,1
1.0,0.0,1.0,3.0,0.0,0.0,1.0,223,2.0,58,1.0,6,13,26,7,1.0,1914,1,1,1,1,1,0,0,1,0,1,0
2.0,0.0,0.0,2.0,2.0,2.0,0.0,185,1.0,7570,3.0,2,14,48,13,2.0,2845,1,1,1,1,1,0,0,1,0,1,0
0.0,0.0,1.0,2.0,2.0,2.0,2.0,125,1.0,8298,2.0,2,4,12,12,1.0,2152,1,1,0,0,1,1,0,1,1,0,0
2.0,2.0,3.0,3.0,2.0,1.0,2.0,294,3.0,3216,0.0,1,5,20,21,1.0,2577,1,1,0,0,1,0,1,1,0,1,1
3.0,3.0,2.0,3.0,2.0,3.0,2.0,187,1.0,9945,1.0,3,1,9,13,0.0,4220,1,1,0,0,0,0,1,1,0,1,1
0.0,2.0,0.0,2.0,1.0,0.0,2.0,155,0.0,499,2.0,6,17,5,2,0.0,1199,0,1,1,1,0,0,0,1,1,0,1
0.0,0.0,3.0,1.0,1.0,0.0,2.0,277,2.0,1426,2.0,3,4,13,16,1.0,1552,1,1,1,1,0,1,1,1,1,1,1
3.0,3.0,2.0,3.0,2.0,1.0,0.0,296,3.0,95,0.0,5,9,15,11,0.0,3294,0,1,0,0,0,0,1,0,0,1,1
3.0,0.0,1.0,3.0,2.0,5.0,2.0,213,3.0,1467,0.0,6,7,28,1,1.0,3243,1,1,0,0,1,0,1,1,1,0,0
1.0,2.0,2.0,3.0,1.0,0.0,2.0,269,0.0,1172,3.0,2,7,44,20,2.0,1675,1,1,0,0,0,1,1,0,1,1,1
1.0,1.0,2.0,0.0,1.0,0.0,2.0,86,1.0,1212,0.0,7,6,24,3,2.0,1304,1,1,1,1,1,0,1,0,0,0,0
0.0,3.0,2.0,0.0,0.0,0.0,2.0,228,3.0,99,2.0,6,13,24,18,2.0,2878,0,1,0,0,1,1,1,0,0,1,1
0.0,2.0,2.0,0.0,2.0,2.0,0.0,243,0.0,2787,2.0,2,21,16,14,0.0,1126,0,1,0,0,0,1,0,0,1,1,0
0.0,3.0,2.0,2.0,0.0,0.0,1.0,276,1.0,7,2.0,3,10,28,12,1.0,1489,0,1,1,1,0,0,1,0,1,1,1
1.0,3.0,3.0,0.0,2.0,1.0,2.0,292,2.0,3347,1.0,4,24,40,0,0.0,1954,0,1,1,1,0,1,0,1,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,282,2.0,1475,2.0,7,0,31,9,1.0,1957,1,1,1,1,1,1,1,1,0,0,1
3.0,2.0,0.0,2.0,1.0,0.0,2.0,74,3.0,1873,3.0,7,9,36,23,2.0,3778,1,1,0,0,0,0,0,1,1,0,0
0.0,0.0,2.0,2.0,1.0,0.0,0.0,208,3.0,1661,3.0,2,24,29,10,0.0,2069,1,1,1,1,0,0,0,1,1,0,0
1.0,3.0,0.0,3.0,1.0,0.0,0.0,260,2.0,774,2.0,2,6,34,24,2.0,2421,0,1,0,0,0,1,0,0,1,1,1
1.0,0.0,3.0,0.0,1.0,0.0,2.0,294,3.0,1043,1.0,2,5,42,15,2.0,2801,0,1,1,1,0,1,1,0,1,0,0
3.0,2.0,2.0,0.0,2.0,4.0,2.0,52,2.0,9006,0.0,4,19,46,23,1.0,5547,1,1,0,0,0,0,0,0,1,1,0
3.0,0.0,1.0,2.0,0.0,0.0,0.0,229,2.0,15,3.0,2,22,22,12,2.0,2343,0,1,1,1,1,0,1,0,0,1,0
3.0,1.0,3.0,2.0,1.0,0.0,2.0,291,0.0,1199,3.0,5,0,21,15,2.0,2232,0,1,1,1,1,1,0,0,1,1,0
3.0,1.0,0.0,3.0,0.0,0.0,0.0,184,2.0,20,2.0,2,12,34,9,2.0,2309,1,1,1,1,0,1,1,0,0,1,1
0.0,0.0,3.0,1.0,2.0,5.0,1.0,131,1.0,4058,3.0,3,11,14,17,2.0,2233,0,1,0,0,0,0,1,1,1,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,288,2.0,95,0.0,4,20,8,7,0.0,1419,0,1,0,0,1,0,1,0,0,1,1
2.0,3.0,0.0,3.0,0.0,0.0,0.0,192,2.0,71,1.0,5,20,3,13,0.0,2087,0,1,1,1,0,1,0,0,0,1,1
2.0,1.0,3.0,0.0,1.0,0.0,1.0,175,3.0,1603,2.0,5,6,44,22,2.0,2829,1,1,0,0,1,1,1,1,1,0,0
2.0,2.0,1.0,2.0,1.0,0.0,2.0,64,3.0,1595,2.0,2,16,49,4,1.0,3057,1,1,1,1,0,1,0,0,1,0,0
2.0,0.0,2.0,3.0,0.0,0.0,2.0,62,2.0,92,2.0,4,10,9,1,1.0,2337,0,1,1,1,0,0,1,0,0,0,1
1.0,1.0,1.0,2.0,0.0,0.0,1.0,56,2.0,80,1.0,3,19,50,5,2.0,1651,1,1,0,0,0,1,0,1,1,0,0
3.0,1.0,2.0,0.0,0.0,0.0,1.0,209,2.0,21,2.0,3,7,31,6,1.0,2214,0,1,1,1,0,0,0,0,0,1,0
0.0,3.0,0.0,0.0,0.0,0.0,2.0,136,2.0,31,1.0,3,6,15,19,2.0,1402,1,1,1,1,1,0,0,1,0,0,1
0.0,2.0,2.0,1.0,0.0,0.0,2.0,284,3.0,3,0.0,2,7,12,12,1.0,2317,0,1,0,0,0,1,1,1,0,1,1
3.0,1.0,2.0,3.0,2.0,1.0,1.0,276,0.0,2698,1.0,1,9,50,4,0.0,2027,0,1,0,0,1,1,1,0,0,1,0
1.0,2.0,0.0,2.0,2.0,1.0,2.0,209,0.0,1580,2.0,5,2,19,19,1.0,1543,1,1,1,1,1,0,1,1,0,0,0
2.0,3.0,0.0,1.0,2.0,3.0,0.0,86,1.0,5541,0.0,3,24,0,17,1.0,2522,1,1,1,1,1,0,0,0,0,0,1
